t,marker,frame_idx,goal_pos.shoulder_pan,goal_pos.shoulder_lift,goal_pos.elbow_flex,goal_pos.wrist_flex,goal_pos.wrist_roll,goal_pos.gripper,pos.shoulder_pan,pos.shoulder_lift,pos.elbow_flex,pos.wrist_flex,pos.wrist_roll,pos.gripper,vel.shoulder_pan,vel.shoulder_lift,vel.elbow_flex,vel.wrist_flex,vel.wrist_roll,vel.gripper,load.shoulder_pan,load.shoulder_lift,load.elbow_flex,load.wrist_flex,load.wrist_roll,load.gripper,volt.shoulder_pan,volt.shoulder_lift,volt.elbow_flex,volt.wrist_flex,volt.wrist_roll,volt.gripper,temp.shoulder_pan,temp.shoulder_lift,temp.elbow_flex,temp.wrist_flex,temp.wrist_roll,temp.gripper,curr.shoulder_pan,curr.shoulder_lift,curr.elbow_flex,curr.wrist_flex,curr.wrist_roll,curr.gripper,goal2.shoulder_pan,goal2.shoulder_lift,goal2.elbow_flex,goal2.wrist_flex,goal2.wrist_roll,goal2.gripper
0.0,,0,-8.527472527472527,-80.52747252747253,91.86813186813187,69.84615384615384,5.670329670329671,2.4868123587038435,2071,870,3608,2744,2130,1484,0,0,0,0,0,0,0,0,0,34,44,-65,122,124,123,125,122,124,43,44,43,46,44,45,0,0,0,0,0,0,0,0,0,0,0,0
0.0334,,1,-8.43956043956044,-80.52747252747253,91.86813186813187,69.84615384615384,5.670329670329671,2.4868123587038435,2072,870,3608,2742,2131,1484,0,0,0,0,0,0,120,68,84,-98,-195,-97,122,124,122,125,121,124,43,44,43,46,44,45,10,6,8,8,6,14,0,0,0,0,0,0
0.0668,,2,-8.43956043956044,-80.52747252747253,91.86813186813187,69.84615384615384,5.670329670329671,2.4868123587038435,2082,870,3617,2735,2124,1482,250,0,300,-200,-300,0,270,51,69,-90,45,-69,122,124,122,125,121,124,43,44,44,46,44,45,53,6,1,3,6,11,0,0,0,0,0,0
0.1002,,3,-8.43956043956044,-80.52747252747253,91.86813186813187,69.84615384615384,5.670329670329671,2.4868123587038435,2100,870,3624,2729,2123,1481,550,0,250,-200,-150,-50,247,51,41,-58,-55,-65,122,124,122,125,121,124,43,44,43,46,44,45,28,5,0,1,4,10,0,0,0,0,0,0
0.1336,,4,-8.43956043956044,-80.52747252747253,91.86813186813187,69.84615384615384,5.670329670329671,2.4868123587038435,2115,870,3628,2725,2121,1479,500,0,200,-150,-100,-50,69,51,0,-48,-48,-58,122,124,122,125,121,124,43,44,43,46,44,45,9,5,0,2,3,7,0,0,0,0,0,0
0.167,,5,-8.43956043956044,-80.52747252747253,91.86813186813187,69.84615384615384,5.670329670329671,2.4868123587038435,2127,870,3633,2721,2117,1478,350,0,150,-150,-50,-50,108,51,-30,87,-34,-55,122,124,122,125,121,124,43,44,44,46,44,45,1,5,1,0,1,6,0,0,0,0,0,0
0.2004,,6,-8.43956043956044,-80.52747252747253,91.86813186813187,69.84615384615384,5.670329670329671,2.4868123587038435,2135,870,3633,2719,2116,1478,300,0,50,-100,-100,0,79,51,-30,-23,-30,-55,122,124,122,125,121,124,43,44,43,46,44,45,0,5,0,0,2,7,0,0,0,0,0,0
0.2338,,7,-8.43956043956044,-80.52747252747253,91.86813186813187,69.84615384615384,5.670329670329671,2.4868123587038435,2139,870,3633,2718,2116,1478,150,0,0,-50,0,0,69,51,-30,0,-30,-55,122,124,122,125,121,124,43,44,43,46,44,45,1,5,0,0,0,6,0,0,0,0,0,0
0.2672,,8,-8.43956043956044,-80.52747252747253,91.86813186813187,69.84615384615384,5.670329670329671,2.4868123587038435,2142,870,3633,2718,2115,1478,100,0,0,0,0,0,55,51,-30,0,-27,-55,122,124,122,125,121,124,43,44,43,46,44,45,2,6,0,0,0,7,0,0,0,0,0,0
0.3006,,9,-8.43956043956044,-80.52747252747253,91.78021978021978,69.84615384615384,5.670329670329671,2.4868123587038435,2145,870,3633,2718,2115,1478,100,0,0,0,0,0,44,51,-30,0,-27,-55,122,124,122,125,121,124,43,44,44,46,44,45,2,5,0,0,1,7,0,0,0,0,0,0
0.334,,10,-8.43956043956044,-80.52747252747253,91.6923076923077,69.84615384615384,5.670329670329671,2.4868123587038435,2146,870,3633,2718,2115,1478,50,0,0,0,0,0,37,51,-34,0,-27,-55,122,124,122,125,121,124,43,44,43,46,44,45,2,4,1,0,0,8,0,0,0,0,0,0
0.3674,,11,-8.43956043956044,-80.52747252747253,91.6043956043956,70.02197802197803,5.670329670329671,2.4868123587038435,2147,870,3633,2718,2115,1478,50,0,0,0,0,0,34,51,-37,0,-27,-55,122,124,122,125,121,124,43,44,43,46,44,45,1,5,1,0,1,6,0,0,0,0,0,0
0.4008,,12,-8.43956043956044,-80.52747252747253,91.51648351648352,70.10989010989012,5.758241758241758,2.562170308967596,2147,870,3633,2718,2115,1478,0,0,0,0,0,0,34,51,-41,0,-27,-55,122,124,122,125,121,124,43,44,43,46,44,45,3,6,1,0,1,7,0,0,0,0,0,0
0.4343,,13,-8.43956043956044,-80.52747252747253,91.42857142857143,70.10989010989012,5.846153846153846,2.562170308967596,2147,870,3633,2718,2115,1478,0,0,0,0,0,0,34,51,-44,23,-23,-51,122,124,122,125,121,124,42,44,43,46,44,45,3,6,3,0,0,6,0,0,0,0,0,0
0.4676,,14,-8.527472527472527,-80.52747252747253,91.16483516483517,70.10989010989012,5.846153846153846,2.562170308967596,2147,870,3633,2718,2115,1478,0,0,0,0,0,0,34,51,-48,23,0,-51,122,124,122,125,121,124,43,44,43,46,44,45,3,5,4,0,0,6,0,0,0,0,0,0
0.501,,15,-8.527472527472527,-80.52747252747253,90.54945054945055,70.02197802197803,5.934065934065934,2.562170308967596,2147,870,3633,2718,2115,1478,0,0,0,0,0,0,30,51,-59,23,0,-51,122,124,122,125,121,124,43,44,43,46,44,45,2,6,6,0,0,6,0,0,0,0,0,0
0.5345,,16,-8.527472527472527,-80.52747252747253,89.23076923076923,70.02197802197803,5.934065934065934,2.562170308967596,2147,870,3633,2718,2115,1478,0,0,0,0,0,0,30,51,-99,0,0,-51,122,124,122,125,121,124,43,44,44,46,44,45,1,6,17,0,0,7,0,0,0,0,0,0
0.5679,,17,-8.527472527472527,-80.43956043956044,87.47252747252747,70.02197802197803,5.934065934065934,2.562170308967596,2147,870,3633,2718,2115,1478,0,0,0,0,0,0,30,51,-162,0,0,-51,122,124,122,125,121,124,42,44,43,46,44,45,2,5,42,0,0,7,0,0,0,0,0,0
0.6013,,18,-8.527472527472527,-80.17582417582418,85.27472527472527,70.10989010989012,6.021978021978022,2.562170308967596,2147,870,3630,2718,2115,1478,0,0,0,0,0,0,30,55,-225,0,0,-51,122,124,122,125,121,124,43,44,43,46,44,45,2,7,78,0,0,6,0,0,0,0,0,0
0.6348,,19,-8.527472527472527,-79.47252747252747,82.98901098901099,70.10989010989012,6.021978021978022,2.562170308967596,2147,872,3624,2719,2115,1478,0,0,-200,0,0,0,30,62,-289,23,0,-51,122,124,122,125,121,124,43,44,43,46,44,45,2,7,114,0,0,7,0,0,0,0,0,0
0.6682,,20,-8.615384615384615,-77.36263736263736,80.7032967032967,70.02197802197803,6.1098901098901095,2.562170308967596,2147,875,3609,2719,2114,1478,0,100,-450,100,0,0,30,84,-343,0,0,-51,121,124,122,125,121,123,43,44,43,46,44,45,2,7,110,0,0,5,0,0,0,0,0,0
0.7016,,21,-8.791208791208792,-74.28571428571429,78.24175824175825,70.02197802197803,6.9010989010989015,2.562170308967596,2147,885,3596,2720,2117,1478,0,150,-400,0,-150,0,27,144,-298,0,27,-51,121,124,122,124,121,123,43,44,43,46,44,45,2,12,125,0,1,6,0,0,0,0,0,0
0.735,,22,-9.142857142857142,-70.32967032967034,75.6043956043956,70.02197802197803,8.131868131868131,2.562170308967596,2148,896,3578,2723,2118,1478,50,550,-550,150,50,0,0,234,-418,-30,64,-51,121,123,122,124,121,123,43,44,43,46,44,45,0,31,156,0,4,6,0,0,0,0,0,0
0.7684,,23,-9.142857142857142,-66.02197802197803,72.7032967032967,70.02197802197803,9.010989010989011,2.562170308967596,2147,912,3559,2723,2123,1478,-50,300,-550,0,0,0,-27,244,-454,-30,19,-51,121,123,121,124,120,123,43,44,43,46,44,45,2,39,195,1,10,6,0,0,0,0,0,0
0.8018,,24,-8.967032967032967,-61.8021978021978,69.36263736263736,70.02197802197803,9.274725274725276,2.562170308967596,2147,940,3537,2723,2131,1478,0,800,-650,0,200,0,-27,309,-416,-30,94,-51,121,123,121,124,120,123,43,44,43,46,44,45,1,52,206,1,7,6,0,0,0,0,0,0
0.8352,,25,-8.615384615384615,-58.1978021978022,65.84615384615384,70.10989010989012,9.274725274725276,2.562170308967596,2147,974,3511,2723,2138,1478,0,1100,-750,0,250,0,0,365,-455,-30,81,-51,121,123,121,124,120,123,43,44,43,46,44,45,0,51,166,0,4,5,0,0,0,0,0,0
0.8686,,26,-8.615384615384615,-55.2967032967033,62.15384615384615,70.1978021978022,9.274725274725276,2.562170308967596,2147,1013,3482,2723,2142,1478,0,1100,-800,0,100,0,32,383,-485,-27,58,-51,121,123,121,124,120,123,43,44,43,46,44,45,1,41,216,0,3,5,0,0,0,0,0,0
0.902,,27,-8.615384615384615,-52.747252747252745,58.637362637362635,70.1978021978022,9.274725274725276,2.562170308967596,2147,1054,3453,2724,2146,1478,0,1150,-900,50,150,0,27,283,-521,-27,44,-51,121,123,121,124,120,123,43,44,43,46,44,45,0,22,204,0,1,4,0,0,0,0,0,0
0.9354,,28,-8.703296703296703,-50.46153846153846,55.2967032967033,70.1978021978022,9.274725274725276,2.562170308967596,2147,1092,3419,2724,2149,1478,0,1250,-1000,0,100,0,27,334,-541,-27,34,-51,121,123,121,124,120,122,43,44,43,46,44,45,1,3,244,0,0,5,0,0,0,0,0,0
0.9688,,29,-8.703296703296703,-48.26373626373626,52.57142857142857,70.10989010989012,9.274725274725276,2.562170308967596,2147,1128,3382,2724,2150,1478,0,1100,-1100,0,50,0,23,293,-568,-27,27,-51,121,123,121,124,120,123,43,44,43,46,44,45,0,7,252,0,1,7,0,0,0,0,0,0
1.0022,,30,-8.703296703296703,-45.97802197802198,49.75824175824176,70.10989010989012,9.274725274725276,2.562170308967596,2147,1162,3345,2724,2152,1478,0,1000,-1100,0,100,0,23,293,-556,-30,0,-51,121,123,121,124,120,123,43,44,43,46,44,45,0,10,209,1,1,6,0,0,0,0,0,0
1.0356,,31,-8.703296703296703,-43.34065934065934,47.120879120879124,70.10989010989012,9.274725274725276,2.562170308967596,2147,1193,3309,2724,2152,1478,0,950,-1150,0,0,0,23,266,-532,-30,0,-51,121,123,121,124,120,123,43,44,43,46,44,45,1,2,213,1,0,6,0,0,0,0,0,0
1.0689,,32,-8.615384615384615,-40.527472527472526,44.65934065934066,70.10989010989012,9.362637362637363,2.562170308967596,2147,1221,3273,2724,2152,1478,0,900,-1050,0,0,0,23,258,-505,-30,0,-51,121,123,121,124,120,123,42,44,43,46,44,45,1,8,179,1,0,5,0,0,0,0,0,0
1.1024,,33,-8.615384615384615,-37.714285714285715,42.46153846153846,70.02197802197803,9.45054945054945,2.562170308967596,2147,1251,3238,2724,2152,1478,0,850,-1050,0,0,0,27,262,-476,-30,23,-51,121,123,121,124,120,123,43,44,43,46,44,45,1,8,173,1,0,5,0,0,0,0,0,0
1.1358,,34,-8.615384615384615,-34.9010989010989,40.08791208791209,70.02197802197803,10.505494505494505,2.562170308967596,2147,1282,3206,2724,2154,1478,0,950,-1000,0,50,0,27,260,-476,-34,0,-51,121,123,121,124,120,123,43,44,43,46,44,45,1,10,165,2,0,4,0,0,0,0,0,0
1.1693,,35,-8.615384615384615,-31.912087912087912,37.8021978021978,70.02197802197803,12.351648351648352,2.562170308967596,2147,1311,3174,2724,2155,1478,0,900,-1000,0,0,0,27,285,-537,-34,88,-51,121,123,121,124,121,123,43,44,43,46,44,45,1,5,155,1,7,5,0,0,0,0,0,0
1.2027,,36,-8.615384615384615,-29.01098901098901,35.69230769230769,70.02197802197803,14.285714285714286,2.562170308967596,2147,1342,3143,2724,2162,1478,0,900,-950,0,100,0,27,290,-426,-34,142,-51,121,123,121,124,121,123,43,44,43,46,44,45,2,13,129,2,6,6,0,0,0,0,0,0
1.2361,,37,-8.615384615384615,-26.54945054945055,33.67032967032967,70.02197802197803,15.604395604395604,2.562170308967596,2147,1376,3113,2724,2173,1478,0,950,-850,0,300,0,27,286,-402,-34,180,-51,121,123,121,124,121,123,43,44,43,46,44,45,1,11,137,2,12,6,0,0,0,0,0,0
1.2695,,38,-8.527472527472527,-23.912087912087912,31.47252747252747,69.93406593406593,16.65934065934066,2.562170308967596,2147,1413,3089,2724,2187,1478,0,1050,-800,0,450,0,27,253,-414,-34,85,-51,121,123,121,124,121,123,42,44,43,46,44,45,2,1,154,1,20,5,0,0,0,0,0,0
1.303,,39,-8.351648351648352,-21.626373626373628,29.274725274725274,69.93406593406593,17.36263736263736,2.562170308967596,2147,1447,3065,2724,2202,1478,0,1050,-700,0,550,0,30,262,-411,-37,93,-51,121,123,121,124,121,123,43,44,43,46,44,45,2,0,178,2,6,6,0,0,0,0,0,0
1.3364,,40,-7.648351648351649,-19.516483516483518,26.9010989010989,69.93406593406593,17.53846153846154,2.562170308967596,2147,1482,3038,2724,2215,1478,0,1050,-750,0,350,0,37,226,-405,-37,152,-51,121,123,121,124,121,123,43,44,44,46,44,45,3,0,153,3,7,6,0,0,0,0,0,0
1.3698,,41,-6.153846153846154,-17.406593406593405,24.439560439560438,69.93406593406593,17.53846153846154,2.562170308967596,2147,1516,3014,2724,2226,1478,0,1000,-750,0,400,0,83,187,-401,-37,97,-51,121,123,121,124,121,123,43,44,43,46,44,45,12,0,140,2,1,6,0,0,0,0,0,0
1.4032,,42,-4.483516483516484,-14.945054945054945,21.274725274725274,69.93406593406593,17.53846153846154,2.562170308967596,2148,1546,2988,2724,2232,1478,0,950,-800,0,200,0,64,152,-490,-37,-48,-51,121,123,121,124,120,123,43,44,43,46,44,45,29,0,143,2,1,6,0,0,0,0,0,0
1.4365,,43,-2.10989010989011,-12.043956043956044,17.582417582417584,69.93406593406593,17.53846153846154,2.562170308967596,2156,1576,2962,2724,2236,1478,200,900,-750,0,150,0,188,138,-537,-37,55,-51,121,123,121,124,120,123,43,44,43,46,44,45,29,0,164,2,3,6,0,0,0,0,0,0
1.4699,,44,0.967032967032967,-8.967032967032967,13.626373626373626,69.93406593406593,17.53846153846154,2.562170308967596,2167,1606,2935,2724,2240,1478,300,850,-750,0,100,0,161,169,-488,-37,44,-51,121,123,121,124,120,123,43,44,43,46,44,45,53,0,205,3,1,6,0,0,0,0,0,0
1.5033,,45,4.395604395604396,-5.978021978021978,9.846153846153847,69.93406593406593,17.53846153846154,2.562170308967596,2181,1634,2903,2724,2242,1478,450,850,-900,0,100,0,320,267,-528,-37,-83,-51,121,123,121,124,120,123,43,44,43,46,44,45,68,0,239,2,1,5,0,0,0,0,0,0
1.5367,,46,7.384615384615385,-2.901098901098901,5.8901098901098905,69.93406593406593,17.53846153846154,2.562170308967596,2202,1665,2869,2724,2244,1478,500,900,-950,0,50,0,298,186,-557,-37,27,-51,121,123,121,124,120,122,43,44,43,46,44,45,86,0,240,2,0,6,0,0,0,0,0,0
1.5701,,47,10.373626373626374,0.08791208791208792,2.10989010989011,69.93406593406593,17.53846153846154,2.562170308967596,2226,1698,2831,2724,2245,1478,700,950,-1100,0,50,0,334,192,-577,-37,23,-51,121,123,121,123,120,122,43,44,43,46,44,45,85,0,254,2,0,6,0,0,0,0,0,0
1.6035,,48,13.098901098901099,2.8131868131868134,-1.4065934065934067,69.93406593406593,17.53846153846154,2.637528259231349,2254,1731,2794,2724,2245,1478,850,1000,-1150,0,0,0,352,214,-612,-37,23,-51,121,123,121,123,120,122,43,44,44,46,44,45,108,0,239,2,0,6,0,0,0,0,0,0
1.6369,,49,15.296703296703297,5.0989010989010985,-4.483516483516484,69.93406593406593,17.714285714285715,2.637528259231349,2283,1766,2752,2724,2245,1478,850,1050,-1200,0,0,0,379,202,-612,-37,23,-48,121,123,121,123,120,122,43,44,43,46,44,45,104,0,250,2,1,4,0,0,0,0,0,0
1.6702,,50,16.967032967032967,7.384615384615385,-7.2967032967032965,69.93406593406593,17.802197802197803,2.637528259231349,2315,1802,2711,2724,2245,1478,900,1050,-1250,0,0,0,360,164,-594,-37,30,-48,121,123,121,123,120,122,43,44,43,46,44,45,65,0,233,3,1,5,0,0,0,0,0,0
1.7036,,51,18.54945054945055,9.054945054945055,-9.67032967032967,69.93406593406593,17.802197802197803,2.637528259231349,2345,1836,2673,2724,2248,1478,950,1000,-1200,0,50,0,313,130,-563,-37,27,-48,121,123,121,124,120,122,43,44,43,46,44,45,42,0,245,2,0,4,0,0,0,0,0,0
1.737,,52,19.956043956043956,10.461538461538462,-11.868131868131869,69.93406593406593,17.802197802197803,2.637528259231349,2374,1867,2634,2724,2249,1478,900,950,-1150,0,100,0,265,72,-556,-37,0,-48,121,123,121,124,120,122,42,44,43,46,44,45,25,0,227,2,0,4,0,0,0,0,0,0
1.7704,,53,20.923076923076923,11.604395604395604,-13.626373626373626,69.93406593406593,17.802197802197803,2.637528259231349,2400,1896,2599,2724,2249,1478,750,900,-1050,0,0,0,218,57,-516,-37,0,-48,121,123,121,124,120,123,43,44,43,46,44,45,44,0,198,2,0,4,0,0,0,0,0,0
1.8038,,54,21.89010989010989,12.483516483516484,-15.208791208791208,69.84615384615384,17.89010989010989,2.637528259231349,2421,1919,2569,2724,2249,1478,700,750,-950,0,0,0,199,-29,-469,-37,0,-48,121,123,121,124,120,123,42,44,43,46,44,45,22,4,173,3,0,5,0,0,0,0,0,0
1.8372,,55,22.857142857142858,13.274725274725276,-16.791208791208792,69.84615384615384,17.89010989010989,2.637528259231349,2441,1934,2541,2724,2249,1478,600,600,-900,0,0,0,164,54,-508,-41,23,-48,121,123,121,124,120,123,43,44,44,46,44,45,28,0,163,2,0,4,0,0,0,0,0,0
1.8706,,56,23.824175824175825,14.153846153846153,-18.54945054945055,69.84615384615384,17.89010989010989,2.637528259231349,2458,1946,2517,2724,2249,1478,500,400,-700,0,0,0,219,-83,-391,-41,23,-48,121,123,121,124,120,123,43,44,43,46,44,45,28,0,190,4,0,4,0,0,0,0,0,0
1.904,,57,24.703296703296704,15.12087912087912,-20.307692307692307,69.84615384615384,17.89010989010989,2.637528259231349,2471,1957,2493,2724,2249,1478,400,350,-700,0,0,0,115,0,-405,-41,23,-48,121,123,121,124,120,123,43,44,43,46,44,45,18,0,147,4,0,4,0,0,0,0,0,0
1.9373,,58,25.67032967032967,16.263736263736263,-22.065934065934066,69.84615384615384,17.89010989010989,2.637528259231349,2484,1968,2469,2724,2249,1478,400,300,-750,0,0,0,211,0,-384,-41,23,-48,121,123,121,124,120,123,43,44,43,46,44,45,22,5,133,3,0,5,0,0,0,0,0,0
1.9707,,59,26.725274725274726,17.23076923076923,-23.64835164835165,69.84615384615384,17.89010989010989,2.637528259231349,2495,1980,2446,2724,2249,1478,300,350,-700,0,0,0,209,117,-454,-41,23,-48,121,123,121,124,120,123,43,44,43,46,44,45,27,1,149,3,0,4,0,0,0,0,0,0
2.0041,,60,27.516483516483518,17.67032967032967,-24.615384615384617,69.84615384615384,17.89010989010989,2.637528259231349,2506,1993,2425,2724,2249,1478,350,400,-600,0,0,0,117,0,-434,-41,23,-48,121,123,121,124,120,123,43,44,43,46,44,45,38,4,174,3,0,4,0,0,0,0,0,0
2.0375,,61,27.956043956043956,17.406593406593405,-24.87912087912088,69.84615384615384,17.89010989010989,2.637528259231349,2518,2003,2407,2724,2249,1478,350,300,-600,0,0,0,95,-37,-423,-41,23,-48,121,123,121,124,120,123,43,44,43,46,44,45,33,6,169,3,0,4,0,0,0,0,0,0
2.0709,,62,27.956043956043956,16.791208791208792,-24.87912087912088,69.93406593406593,17.89010989010989,2.637528259231349,2528,2006,2392,2724,2249,1478,350,200,-450,0,0,0,65,-59,-347,-41,23,-48,121,123,121,124,120,123,43,44,43,46,44,45,23,12,117,4,0,4,0,0,0,0,0,0
2.1043,,63,27.78021978021978,15.296703296703297,-24.87912087912088,70.10989010989012,17.89010989010989,2.637528259231349,2537,2006,2382,2724,2249,1478,300,0,-350,0,0,0,129,-100,-220,-37,23,-48,121,123,121,124,121,123,43,44,43,46,44,45,9,25,139,2,0,5,0,0,0,0,0,0
2.1378,,64,27.252747252747252,13.098901098901099,-24.703296703296704,70.1978021978022,17.89010989010989,2.637528259231349,2543,2005,2374,2724,2249,1478,200,0,-250,0,0,0,-23,-166,-188,-30,23,-48,121,123,121,124,121,123,43,44,43,46,44,45,7,51,125,1,0,4,0,0,0,0,0,0
2.1712,,65,26.9010989010989,11.252747252747254,-24.703296703296704,70.1978021978022,17.802197802197803,2.637528259231349,2546,2004,2367,2724,2249,1478,100,-50,-200,0,0,0,52,-166,-241,-27,23,-48,121,123,121,124,120,123,43,44,43,46,44,45,5,102,95,0,1,4,0,0,0,0,0,0
2.2046,,66,25.934065934065934,8.967032967032967,-24.703296703296704,70.1978021978022,17.802197802197803,2.637528259231349,2546,2001,2363,2724,2249,1478,0,-50,-100,0,0,0,44,-313,-231,-27,0,-48,121,123,121,124,120,123,42,44,43,46,44,45,3,136,75,0,0,4,0,0,0,0,0,0
2.238,,67,24.52747252747253,6.593406593406593,-24.703296703296704,70.1978021978022,17.802197802197803,2.637528259231349,2546,1996,2362,2725,2249,1478,0,-150,-50,50,0,0,-52,-391,-224,-30,0,-48,121,123,121,124,120,123,43,44,43,46,44,45,3,230,99,2,0,4,0,0,0,0,0,0
2.2714,,68,23.208791208791208,4.3076923076923075,-24.703296703296704,70.28571428571429,17.802197802197803,2.637528259231349,2543,1985,2362,2725,2249,1478,-50,-250,0,0,0,0,-106,-368,-224,-30,0,-48,121,123,121,123,120,122,42,44,43,46,44,45,4,261,109,1,0,4,0,0,0,0,0,0
2.3048,,69,21.626373626373628,2.197802197802198,-24.615384615384617,70.37362637362638,17.802197802197803,2.637528259231349,2537,1969,2362,2725,2249,1478,-100,-450,0,0,0,0,-132,-489,-224,-27,0,-48,120,122,121,123,120,122,43,44,43,46,44,45,3,305,111,0,0,4,0,0,0,0,0,0
2.3384,,70,20.043956043956044,0.08791208791208792,-24.615384615384617,70.37362637362638,17.802197802197803,2.637528259231349,2527,1949,2362,2725,2249,1478,-200,-600,0,0,0,0,-165,-416,-220,-23,0,-48,120,122,120,123,120,122,43,44,43,46,44,45,11,243,106,0,0,4,0,0,0,0,0,0
2.3718,,71,18.197802197802197,-1.8461538461538463,-24.52747252747253,70.46153846153847,17.802197802197803,2.637528259231349,2515,1926,2361,2725,2249,1478,-350,-650,-50,0,0,0,-92,-415,-217,-23,0,-48,120,122,121,123,120,122,43,44,43,46,44,45,19,219,106,0,0,4,0,0,0,0,0,0
2.4051,,72,16.175824175824175,-3.5164835164835164,-24.52747252747253,70.46153846153847,17.53846153846154,2.637528259231349,2501,1902,2361,2725,2249,1478,-400,-750,0,0,0,0,-222,-429,-213,0,0,-48,121,123,121,123,120,122,43,44,43,46,44,45,22,199,101,0,0,4,0,0,0,0,0,0
2.4385,,73,14.065934065934066,-5.010989010989011,-24.52747252747253,70.54945054945055,17.36263736263736,2.637528259231349,2485,1876,2360,2725,2248,1478,-500,-750,0,0,0,0,-159,-401,-210,0,-23,-48,121,123,121,123,120,122,42,44,43,46,44,45,18,169,98,0,1,4,0,0,0,0,0,0
2.4719,,74,11.692307692307692,-6.5054945054945055,-24.52747252747253,70.54945054945055,17.36263736263736,2.4868123587038435,2468,1851,2360,2725,2248,1478,-500,-700,0,0,0,0,-176,-364,-210,0,-27,-48,121,123,121,123,120,122,43,44,43,46,44,45,24,175,98,0,1,4,0,0,0,0,0,0
2.5053,,75,9.23076923076923,-7.824175824175824,-24.52747252747253,70.54945054945055,17.274725274725274,2.4868123587038435,2448,1829,2360,2725,2248,1478,-600,-750,0,0,0,0,-286,-419,-210,0,-27,-55,121,123,121,124,120,122,43,44,43,46,44,45,27,149,98,0,1,7,0,0,0,0,0,0
2.5387,,76,6.681318681318682,-8.967032967032967,-24.52747252747253,70.54945054945055,17.274725274725274,2.4868123587038435,2425,1807,2360,2725,2248,1478,-650,-650,0,0,0,0,-300,-419,-210,0,-30,-55,121,123,121,124,120,122,43,44,44,46,44,45,38,126,98,0,2,7,0,0,0,0,0,0
2.5722,,77,4.131868131868132,-9.934065934065934,-24.439560439560438,70.54945054945055,17.186813186813186,2.4868123587038435,2400,1786,2360,2725,2248,1478,-700,-600,0,0,0,0,-248,-385,-210,0,-30,-55,121,123,121,124,120,123,43,44,43,46,44,45,35,127,98,0,1,6,0,0,0,0,0,0
2.6056,,78,1.4065934065934067,-10.813186813186814,-24.439560439560438,70.63736263736264,17.0989010989011,2.4868123587038435,2375,1768,2360,2725,2248,1478,-750,-550,0,0,0,0,-254,-263,-206,0,-34,-55,121,123,121,124,120,123,43,44,43,46,44,45,20,107,95,0,3,7,0,0,0,0,0,0
2.6391,,79,-1.4945054945054945,-11.516483516483516,-24.35164835164835,71.07692307692308,17.0989010989011,2.4868123587038435,2346,1754,2360,2725,2248,1478,-800,-450,0,0,0,0,-257,-320,-206,0,-37,-55,121,123,121,124,120,123,43,44,44,46,44,45,27,107,96,0,3,7,0,0,0,0,0,0
2.6725,,80,-4.571428571428571,-11.780219780219781,-24.35164835164835,72.65934065934066,17.0989010989011,2.4868123587038435,2316,1739,2360,2726,2248,1478,-900,-450,0,0,0,0,-265,-193,-203,40,-37,-55,121,123,121,124,120,123,43,44,43,46,44,45,24,87,93,2,4,8,0,0,0,0,0,0
2.706,,81,-7.736263736263736,-11.868131868131869,-24.35164835164835,74.94505494505495,17.0989010989011,2.4868123587038435,2289,1727,2360,2729,2248,1478,-850,-350,0,50,0,0,-299,-171,-203,113,-37,-55,121,123,121,124,120,123,43,44,44,46,44,45,38,97,92,9,4,7,0,0,0,0,0,0
2.7395,,82,-11.604395604395604,-11.692307692307692,-24.35164835164835,77.93406593406593,17.0989010989011,2.4868123587038435,2258,1717,2359,2739,2248,1478,-950,-300,-50,300,0,0,-316,-135,-199,85,-37,-55,121,123,121,124,120,123,43,44,43,46,44,45,21,64,90,20,3,7,0,0,0,0,0,0
2.7729,,83,-15.472527472527473,-11.340659340659341,-24.35164835164835,80.74725274725274,17.01098901098901,2.4868123587038435,2226,1710,2359,2755,2248,1478,-900,-250,0,350,0,0,-346,-185,-199,158,-37,-55,121,123,121,124,120,123,43,44,43,46,44,45,28,61,89,26,4,7,0,0,0,0,0,0
2.8064,,84,-18.813186813186814,-11.076923076923077,-24.35164835164835,83.38461538461539,17.01098901098901,2.4868123587038435,2191,1706,2359,2775,2248,1478,-1000,-200,0,650,0,0,-376,-153,-199,196,-41,-55,121,123,121,124,120,123,43,44,43,46,44,45,24,47,89,24,3,8,0,0,0,0,0,0
2.8399,,85,-22.153846153846153,-10.637362637362637,-24.35164835164835,85.58241758241758,17.01098901098901,2.4868123587038435,2156,1705,2359,2799,2248,1478,-1050,-50,0,650,0,0,-378,-139,-199,219,-41,-55,121,123,121,124,120,123,42,44,43,46,44,45,48,45,90,23,4,7,0,0,0,0,0,0
2.8735,,86,-25.494505494505493,-10.021978021978022,-24.35164835164835,87.42857142857143,17.01098901098901,2.4868123587038435,2117,1705,2359,2826,2248,1478,-1200,0,0,800,0,0,-403,-111,-199,212,-41,-55,121,123,121,124,121,123,43,44,43,46,44,45,22,34,90,7,4,6,0,0,0,0,0,0
2.907,,87,-28.307692307692307,-9.494505494505495,-24.263736263736263,88.92307692307692,17.01098901098901,2.4868123587038435,2077,1705,2359,2853,2248,1478,-1200,0,0,750,0,0,-394,-83,-199,185,-41,-55,121,123,122,124,121,123,43,44,43,46,44,45,19,21,90,10,4,7,0,0,0,0,0,0
