t,marker,frame_idx,goal_pos.shoulder_pan,goal_pos.shoulder_lift,goal_pos.elbow_flex,goal_pos.wrist_flex,goal_pos.wrist_roll,goal_pos.gripper,pos.shoulder_pan,pos.shoulder_lift,pos.elbow_flex,pos.wrist_flex,pos.wrist_roll,pos.gripper,vel.shoulder_pan,vel.shoulder_lift,vel.elbow_flex,vel.wrist_flex,vel.wrist_roll,vel.gripper,load.shoulder_pan,load.shoulder_lift,load.elbow_flex,load.wrist_flex,load.wrist_roll,load.gripper,volt.shoulder_pan,volt.shoulder_lift,volt.elbow_flex,volt.wrist_flex,volt.wrist_roll,volt.gripper,temp.shoulder_pan,temp.shoulder_lift,temp.elbow_flex,temp.wrist_flex,temp.wrist_roll,temp.gripper,curr.shoulder_pan,curr.shoulder_lift,curr.elbow_flex,curr.wrist_flex,curr.wrist_roll,curr.gripper,goal2.shoulder_pan,goal2.shoulder_lift,goal2.elbow_flex,goal2.wrist_flex,goal2.wrist_roll,goal2.gripper
10.0628,,301,1.4945054945054945,-33.40659340659341,-23.47252747252747,84.26373626373626,-2.5934065934065935,2.4868123587038435,2290,1567,2334,2823,2016,1479,-650,-1700,-50,450,0,0,-129,-401,-72,71,23,-58,121,123,121,123,120,122,43,44,44,46,44,45,1,57,10,10,1,9,0,0,0,0,0,0
10.0962,,302,1.8461538461538463,-33.494505494505496,-23.47252747252747,86.1978021978022,-2.5934065934065935,2.4868123587038435,2277,1523,2332,2837,2015,1479,-550,-1300,-50,400,0,0,55,-318,-69,123,27,-58,121,123,121,124,120,123,43,44,44,46,44,45,0,20,12,12,1,9,0,0,0,0,0,0
10.1297,,303,1.8461538461538463,-33.582417582417584,-23.47252747252747,87.16483516483517,-2.5934065934065935,2.4868123587038435,2272,1490,2332,2856,2015,1479,-200,-1100,0,500,0,0,-27,-284,-69,134,27,-58,121,123,122,124,121,123,43,44,44,46,44,45,0,6,11,10,1,9,0,0,0,0,0,0
10.1632,,304,1.8461538461538463,-33.934065934065934,-23.47252747252747,87.34065934065934,-2.681318681318681,2.4868123587038435,2269,1460,2332,2876,2015,1479,-50,-900,0,550,0,0,0,-128,-69,85,27,-58,121,124,122,124,121,123,43,44,44,46,44,45,0,1,10,2,1,9,0,0,0,0,0,0
10.1967,,305,1.8461538461538463,-34.10989010989011,-23.47252747252747,87.25274725274726,-2.681318681318681,2.4868123587038435,2268,1441,2332,2892,2015,1479,0,-800,0,450,0,0,0,-56,-69,104,23,-58,121,124,122,125,121,123,43,44,44,46,44,45,0,0,10,0,0,8,0,0,0,0,0,0
10.2301,,306,1.8461538461538463,-34.10989010989011,-23.47252747252747,87.25274725274726,-2.681318681318681,2.4868123587038435,2270,1426,2330,2902,2015,1479,50,-500,-50,400,0,0,0,-86,55,-48,23,-58,122,124,122,125,121,123,43,44,44,46,44,45,0,0,6,0,0,9,0,0,0,0,0,0
10.2635,,307,1.7582417582417582,-34.10989010989011,-23.47252747252747,87.25274725274726,-2.681318681318681,2.4868123587038435,2271,1416,2327,2906,2015,1479,0,-300,-100,150,0,0,-23,-48,62,51,23,-58,121,124,122,125,121,124,43,44,44,46,44,45,0,0,3,0,0,8,0,0,0,0,0,0
10.297,,308,1.6703296703296704,-33.934065934065934,-23.384615384615383,87.34065934065934,-2.681318681318681,2.4868123587038435,2270,1411,2327,2910,2015,1479,50,-200,-50,100,0,0,-23,-30,-51,34,23,-58,122,124,122,125,121,123,43,44,44,46,44,45,2,0,4,0,1,9,0,0,0,0,0,0
10.3305,,309,1.4945054945054945,-33.67032967032967,-23.384615384615383,87.34065934065934,-2.681318681318681,2.4868123587038435,2268,1408,2328,2913,2015,1479,-100,-100,50,100,0,0,0,0,-51,27,23,-58,122,124,122,125,121,123,43,44,44,46,44,45,0,0,4,1,1,9,0,0,0,0,0,0
10.364,,310,1.2307692307692308,-33.494505494505496,-23.384615384615383,87.34065934065934,-2.857142857142857,2.4868123587038435,2268,1409,2329,2916,2015,1479,0,0,50,50,0,0,-27,34,-55,0,23,-58,121,124,122,125,121,123,43,44,44,46,44,45,2,2,6,1,1,9,0,0,0,0,0,0
10.3975,,311,1.1428571428571428,-33.40659340659341,-23.384615384615383,87.34065934065934,-3.120879120879121,2.4868123587038435,2267,1416,2330,2918,2015,1479,0,150,50,50,0,0,-37,0,-58,0,0,-58,122,124,122,125,121,123,43,44,44,46,44,45,2,1,6,0,0,9,0,0,0,0,0,0
10.431,,312,1.054945054945055,-33.05494505494506,-23.208791208791208,87.34065934065934,-3.208791208791209,2.4868123587038435,2265,1419,2330,2918,2015,1479,-50,300,0,50,0,0,-30,-27,-58,-23,-27,-58,121,124,122,125,121,123,43,44,44,46,44,45,1,1,6,0,2,9,0,0,0,0,0,0
10.4646,,313,0.967032967032967,-32.26373626373626,-23.032967032967033,87.34065934065934,-3.2967032967032965,2.4868123587038435,2263,1420,2330,2918,2015,1479,-50,50,0,0,0,0,-27,0,-51,-23,-30,-58,121,124,122,125,121,123,43,44,44,46,44,45,1,0,4,0,2,9,0,0,0,0,0,0
10.498,,314,0.5274725274725275,-31.560439560439562,-22.945054945054945,87.34065934065934,-3.2967032967032965,2.4868123587038435,2262,1420,2330,2918,2015,1479,0,0,0,0,0,0,-27,70,-44,-23,-34,-58,121,124,122,125,121,123,43,44,44,46,44,45,0,6,3,0,3,9,0,0,0,0,0,0
10.5314,,315,-0.7912087912087912,-30.505494505494507,-22.945054945054945,87.34065934065934,-3.2967032967032965,2.562170308967596,2262,1424,2330,2918,2015,1479,0,50,0,0,0,0,-51,76,-41,-23,-34,-58,121,124,122,125,121,123,43,44,44,46,44,45,5,3,3,0,3,9,0,0,0,0,0,0
10.5648,,316,-2.989010989010989,-29.274725274725274,-22.945054945054945,87.34065934065934,-3.3846153846153846,2.562170308967596,2258,1430,2331,2918,2015,1479,-100,200,50,0,0,0,-25,109,-44,-23,-34,-55,121,124,122,124,121,123,43,44,44,46,44,45,10,5,3,0,2,8,0,0,0,0,0,0
10.5982,,317,-5.802197802197802,-28.395604395604394,-22.945054945054945,87.34065934065934,-3.3846153846153846,2.562170308967596,2248,1439,2331,2918,2015,1479,-150,250,0,0,0,0,-81,117,-44,-23,-37,-55,121,124,122,124,121,123,43,44,44,46,44,45,25,6,3,0,4,7,0,0,0,0,0,0
10.6317,,318,-9.406593406593407,-27.428571428571427,-22.945054945054945,87.34065934065934,-3.2967032967032965,2.562170308967596,2235,1450,2331,2918,2015,1479,-350,350,0,0,0,0,-235,129,-44,-23,-37,-55,121,124,122,125,121,123,43,44,44,46,44,45,21,1,4,0,4,8,0,0,0,0,0,0
10.6651,,319,-13.714285714285714,-26.021978021978022,-22.945054945054945,87.34065934065934,-3.120879120879121,2.562170308967596,2218,1461,2331,2918,2015,1479,-450,300,0,0,0,0,-314,131,-44,-23,-34,-55,121,124,122,124,121,123,43,44,44,46,44,45,44,1,4,0,2,7,0,0,0,0,0,0
10.6986,,320,-19.252747252747252,-24.52747252747253,-22.76923076923077,87.42857142857143,-2.9450549450549453,2.562170308967596,2193,1472,2331,2918,2015,1479,-650,300,0,0,0,0,-298,147,-44,-23,-27,-55,121,124,122,124,121,123,43,44,44,46,44,45,55,3,4,0,1,7,0,0,0,0,0,0
10.7321,,321,-23.64835164835165,-23.384615384615383,-21.802197802197803,87.42857142857143,-2.681318681318681,2.562170308967596,2161,1486,2331,2918,2015,1479,-850,400,0,0,0,0,-386,67,-37,0,0,-55,121,123,122,124,121,123,43,44,44,46,44,45,57,7,2,0,0,7,0,0,0,0,0,0
10.7656,,322,-26.63736263736264,-22.76923076923077,-20.395604395604394,87.42857142857143,-2.5934065934065935,2.562170308967596,2125,1501,2332,2918,2015,1479,-1100,400,0,0,0,0,-435,134,0,0,23,-55,121,123,122,124,121,123,43,44,44,46,44,45,52,2,2,0,0,7,0,0,0,0,0,0
10.799,,323,-28.483516483516482,-22.065934065934066,-18.63736263736264,87.34065934065934,-2.5934065934065935,2.562170308967596,2084,1515,2338,2918,2015,1479,-1250,450,150,0,0,0,-457,121,-22,0,27,-55,121,124,122,124,121,123,43,44,44,46,44,45,49,0,0,0,1,7,0,0,0,0,0,0
10.8324,,324,-29.0989010989011,-21.714285714285715,-16.87912087912088,87.25274725274726,-2.5934065934065935,2.562170308967596,2040,1527,2349,2918,2015,1479,-1250,450,250,0,0,0,-403,19,131,-23,27,-55,121,124,122,124,121,123,43,44,44,46,44,45,22,0,4,0,1,7,0,0,0,0,0,0
10.8658,,325,-29.186813186813186,-21.53846153846154,-15.56043956043956,87.16483516483517,-2.5934065934065935,2.562170308967596,2003,1538,2365,2917,2015,1479,-1200,350,450,-50,0,0,-184,62,143,-23,27,-55,121,124,122,125,121,123,43,44,44,46,44,45,3,0,0,0,0,7,0,0,0,0,0,0
10.8991,,326,-29.186813186813186,-21.36263736263736,-14.68131868131868,87.16483516483517,-2.5934065934065935,2.562170308967596,1969,1546,2382,2917,2015,1479,-1150,250,500,0,0,0,-125,-83,67,-27,27,-55,122,124,122,125,121,124,43,44,44,46,44,45,0,0,0,0,1,7,0,0,0,0,0,0
10.9325,,327,-29.274725274725274,-21.274725274725274,-14.32967032967033,87.16483516483517,-2.5054945054945055,2.562170308967596,1946,1553,2401,2917,2015,1479,-750,200,550,0,0,0,-37,-94,24,-27,27,-55,122,124,122,125,121,124,43,44,44,46,44,45,0,0,0,1,1,8,0,0,0,0,0,0
10.9659,,328,-29.274725274725274,-21.274725274725274,-14.153846153846153,87.07692307692308,-2.4175824175824174,2.562170308967596,1931,1559,2414,2917,2015,1479,-500,250,500,0,0,0,34,-30,51,-27,30,-55,122,124,122,125,121,124,43,44,44,46,44,45,0,4,0,0,2,7,0,0,0,0,0,0
10.9994,,329,-29.274725274725274,-21.0989010989011,-14.153846153846153,87.07692307692308,-1.4505494505494505,2.562170308967596,1925,1560,2421,2917,2015,1479,-300,50,250,0,0,0,-55,-37,-94,-30,34,-55,122,124,122,125,121,124,43,44,44,46,44,45,4,9,0,1,3,8,0,0,0,0,0,0
11.0328,,330,-29.274725274725274,-20.571428571428573,-14.153846153846153,86.98901098901099,0.7472527472527473,2.562170308967596,1922,1560,2428,2917,2016,1479,-100,0,250,0,0,0,-41,-30,-34,-30,90,-55,122,124,122,125,121,123,43,44,44,46,44,45,1,2,2,0,14,7,0,0,0,0,0,0
11.0662,,331,-28.923076923076923,-20.13186813186813,-14.065934065934066,87.16483516483517,3.4725274725274726,2.562170308967596,1922,1560,2429,2917,2022,1479,0,0,50,0,200,0,-41,23,-37,-34,166,-55,121,124,122,125,121,123,43,44,44,46,44,45,1,0,2,1,21,8,0,0,0,0,0,0
11.0996,,332,-27.956043956043956,-19.604395604395606,-13.978021978021978,87.16483516483517,6.197802197802198,2.562170308967596,1920,1564,2429,2917,2036,1479,-50,150,0,0,300,0,18,41,-34,-27,235,-55,121,124,122,124,121,123,43,44,44,46,44,45,6,1,0,0,29,8,0,0,0,0,0,0
11.1329,,333,-26.285714285714285,-18.54945054945055,-13.978021978021978,87.16483516483517,8.571428571428571,2.562170308967596,1919,1569,2428,2917,2053,1479,-50,100,0,0,550,0,80,-71,-27,-27,195,-55,121,124,122,124,121,123,43,44,44,46,44,45,9,1,0,0,24,7,0,0,0,0,0,0
11.1663,,334,-23.208791208791208,-17.75824175824176,-13.89010989010989,87.07692307692308,10.593406593406593,2.4868123587038435,1921,1575,2428,2917,2075,1479,0,150,0,0,600,0,145,-38,-27,-27,214,-55,121,124,122,124,121,123,43,44,44,46,44,45,23,0,0,0,33,7,0,0,0,0,0,0
11.1997,,335,-18.813186813186814,-16.87912087912088,-13.802197802197803,87.07692307692308,12.615384615384615,2.4868123587038435,1929,1584,2428,2917,2099,1479,200,250,0,0,650,0,234,-56,-23,-30,208,-58,121,124,122,124,121,123,43,44,44,46,44,45,33,0,0,1,22,8,0,0,0,0,0,0
11.2331,,336,-14.065934065934066,-16.087912087912088,-13.802197802197803,86.98901098901099,15.076923076923077,2.4868123587038435,1944,1592,2429,2917,2122,1479,400,300,0,0,700,0,255,95,0,-30,227,-58,121,123,122,124,121,123,43,44,44,46,44,45,58,2,0,1,14,9,0,0,0,0,0,0
11.2665,,337,-9.054945054945055,-15.56043956043956,-13.802197802197803,86.9010989010989,18.417582417582416,2.562170308967596,1968,1601,2429,2917,2147,1479,650,250,50,0,750,0,347,83,-23,-34,232,-58,121,123,121,124,121,123,43,44,44,46,44,45,88,0,0,1,11,9,0,0,0,0,0,0
11.2999,,338,-3.956043956043956,-15.296703296703297,-13.802197802197803,86.81318681318682,23.604395604395606,2.562170308967596,1997,1610,2430,2917,2173,1479,800,250,50,0,750,0,437,65,-27,-37,259,-55,121,123,121,124,120,123,43,44,44,46,44,45,94,0,0,2,27,7,0,0,0,0,0,0
11.3333,,339,1.4065934065934067,-15.296703296703297,-13.802197802197803,86.98901098901099,30.63736263736264,2.637528259231349,2035,1618,2430,2917,2201,1479,1050,250,0,0,800,0,419,34,-27,-41,335,-55,121,123,121,124,120,123,43,44,44,46,44,45,108,0,0,3,49,8,0,0,0,0,0,0
11.3667,,340,6.065934065934066,-15.56043956043956,-13.802197802197803,87.07692307692308,38.637362637362635,2.637528259231349,2079,1626,2430,2917,2234,1479,1250,200,0,0,1000,0,559,-30,-27,-34,443,-51,120,123,121,124,120,122,43,44,44,46,44,45,128,0,0,1,73,7,0,0,0,0,0,0
11.4,,341,9.758241758241759,-16.0,-13.802197802197803,87.07692307692308,45.67032967032967,2.562170308967596,2126,1628,2430,2917,2277,1479,1400,100,0,0,1200,0,498,-48,-27,-30,547,-51,120,123,121,123,120,122,43,44,44,46,44,45,139,6,0,0,90,6,0,0,0,0,0,0
11.4334,,342,12.483516483516484,-16.263736263736263,-13.802197802197803,87.16483516483517,52.08791208791209,2.562170308967596,2175,1628,2430,2917,2329,1479,1450,0,0,0,1450,0,513,-73,-27,-30,566,-55,120,122,121,123,120,122,43,44,44,46,44,45,111,12,0,0,95,8,0,0,0,0,0,0
11.4668,,343,15.12087912087912,-16.439560439560438,-13.802197802197803,87.25274725274726,57.27472527472528,2.562170308967596,2226,1628,2430,2917,2386,1479,1500,0,0,0,1650,0,465,-76,-27,-27,626,-55,120,123,121,123,120,122,43,44,44,46,44,45,60,15,1,1,114,7,0,0,0,0,0,0
11.5002,,344,17.494505494505493,-16.791208791208792,-13.802197802197803,87.07692307692308,61.582417582417584,2.562170308967596,2278,1628,2430,2917,2452,1479,1500,0,0,0,1900,0,392,-83,-27,-23,639,-55,120,123,121,123,120,122,43,44,44,46,44,45,32,18,0,0,67,7,0,0,0,0,0,0
11.5336,,345,19.076923076923077,-17.142857142857142,-13.978021978021978,86.9010989010989,63.956043956043956,2.562170308967596,2321,1628,2430,2917,2519,1479,1400,0,0,0,1950,0,408,-97,-27,-30,611,-55,121,123,121,124,120,123,43,44,44,46,44,45,20,25,0,1,72,7,0,0,0,0,0,0
11.567,,346,19.604395604395606,-17.23076923076923,-14.065934065934066,86.9010989010989,64.83516483516483,2.562170308967596,2362,1628,2430,2917,2582,1479,1250,0,0,0,1950,0,366,-116,-34,-37,565,-55,121,123,121,124,121,123,43,44,44,46,44,45,9,31,1,3,24,7,0,0,0,0,0,0
11.6004,,347,19.692307692307693,-17.582417582417584,-13.89010989010989,87.07692307692308,64.83516483516483,2.562170308967596,2396,1628,2430,2917,2642,1479,1000,0,0,0,1850,0,232,-115,-37,-37,503,-55,121,123,121,124,121,123,43,44,44,46,44,45,1,32,1,3,3,7,0,0,0,0,0,0
11.6338,,348,19.692307692307693,-17.75824175824176,-13.89010989010989,87.25274725274726,64.48351648351648,2.562170308967596,2420,1628,2430,2917,2692,1479,800,0,0,0,1600,0,125,-129,-30,-30,283,-55,121,123,122,124,121,123,43,44,44,46,44,45,0,41,0,1,0,8,0,0,0,0,0,0
11.6671,,349,19.252747252747252,-17.75824175824176,-13.89010989010989,87.25274725274726,62.81318681318681,2.562170308967596,2439,1628,2430,2917,2725,1479,600,0,0,0,1050,0,51,-136,-30,-23,217,-55,121,124,122,124,121,123,43,44,44,46,44,45,0,45,0,0,0,7,0,0,0,0,0,0
11.7005,,350,18.9010989010989,-17.75824175824176,-13.802197802197803,87.34065934065934,59.032967032967036,2.562170308967596,2449,1628,2430,2917,2746,1479,300,0,0,0,800,0,79,-136,-30,-23,-32,-55,121,124,122,124,121,123,43,44,44,46,44,45,0,45,0,0,5,7,0,0,0,0,0,0
11.7339,,351,18.46153846153846,-17.582417582417584,-13.802197802197803,87.25274725274726,53.40659340659341,2.562170308967596,2453,1628,2430,2917,2749,1479,150,0,0,0,150,0,49,-136,-27,0,-148,-55,121,123,122,124,121,123,43,44,44,46,44,45,2,45,0,0,18,8,0,0,0,0,0,0
11.7673,,352,16.791208791208792,-17.406593406593405,-13.89010989010989,86.98901098901099,46.37362637362637,2.562170308967596,2453,1628,2430,2917,2738,1479,0,0,0,0,-50,0,28,-129,-27,-23,-200,-55,121,123,122,124,121,123,43,44,44,46,44,45,2,40,0,0,36,7,0,0,0,0,0,0
11.8007,,353,14.68131868131868,-17.318681318681318,-13.89010989010989,87.16483516483517,38.9010989010989,2.562170308967596,2452,1628,2430,2917,2716,1479,0,0,0,0,-550,0,-88,-122,-30,-34,-356,-55,121,123,121,124,120,123,43,44,44,46,44,45,7,36,0,2,75,7,0,0,0,0,0,0
11.8341,,354,12.483516483516484,-17.406593406593405,-13.714285714285714,87.51648351648352,29.846153846153847,2.562170308967596,2447,1628,2430,2917,2680,1479,-100,0,0,0,-950,0,-156,-118,-30,-27,-496,-55,121,123,121,124,120,123,43,44,44,46,44,45,22,33,0,0,96,5,0,0,0,0,0,0
11.8675,,355,10.10989010989011,-17.934065934065934,-13.802197802197803,87.95604395604396,19.824175824175825,2.562170308967596,2436,1628,2430,2917,2633,1479,-300,0,0,0,-1350,0,-219,-122,-23,0,-623,-55,121,123,121,124,120,122,43,44,44,46,44,45,24,36,0,0,133,6,0,0,0,0,0,0
11.9009,,356,7.912087912087912,-19.164835164835164,-13.978021978021978,88.3956043956044,10.505494505494505,2.562170308967596,2420,1628,2430,2917,2579,1479,-500,0,0,0,-1600,0,-258,-155,-27,37,-670,-55,120,123,121,123,120,122,43,44,44,46,44,45,18,51,0,3,153,7,0,0,0,0,0,0
11.9343,,357,6.241758241758242,-20.923076923076923,-13.802197802197803,88.3956043956044,3.7362637362637363,2.637528259231349,2399,1627,2430,2921,2510,1479,-550,0,0,150,-1900,0,-274,-218,-34,-62,-783,-55,120,122,120,123,119,122,43,44,44,46,44,45,30,82,1,0,156,6,0,0,0,0,0,0
11.9677,,358,4.65934065934066,-21.978021978021978,-13.802197802197803,88.48351648351648,0.13186813186813187,2.637528259231349,2377,1622,2431,2924,2433,1479,-700,-100,50,100,-2200,0,-253,-267,-30,34,-751,-51,120,122,120,123,119,122,43,44,44,46,44,45,11,107,0,1,172,4,0,0,0,0,0,0
12.0012,,359,2.989010989010989,-22.76923076923077,-13.802197802197803,88.48351648351648,-0.8351648351648352,2.637528259231349,2355,1612,2431,2926,2352,1479,-650,-300,0,100,-2400,0,-144,-259,-30,27,-803,-51,120,122,120,123,119,122,43,44,44,46,44,45,9,113,0,0,124,5,0,0,0,0,0,0
12.0346,,360,1.8461538461538463,-23.736263736263737,-13.802197802197803,88.3956043956044,-1.098901098901099,2.637528259231349,2333,1601,2431,2928,2277,1479,-650,-350,0,50,-2450,0,-247,-272,-30,0,-722,-51,120,123,121,123,120,122,43,44,44,46,44,45,3,64,0,0,40,5,0,0,0,0,0,0
12.068,,361,1.4065934065934067,-24.35164835164835,-13.802197802197803,88.3956043956044,-1.010989010989011,2.637528259231349,2313,1588,2431,2929,2205,1479,-650,-350,0,50,-2250,0,-211,-179,-30,0,-520,-51,121,123,121,124,120,123,43,44,44,46,44,45,3,70,0,0,5,5,0,0,0,0,0,0
12.1014,,362,1.4065934065934067,-24.87912087912088,-13.802197802197803,88.48351648351648,-0.8351648351648352,2.637528259231349,2297,1574,2431,2929,2147,1479,-550,-400,0,0,-1900,0,-54,-218,-30,0,-339,-51,121,123,121,124,121,123,43,44,44,46,44,45,0,52,0,0,1,5,0,0,0,0,0,0
12.1348,,363,1.4065934065934067,-25.75824175824176,-13.802197802197803,88.48351648351648,-0.7472527472527473,2.637528259231349,2283,1562,2431,2929,2109,1479,-450,-350,0,0,-1300,0,-86,-193,-30,0,-185,-51,121,124,122,124,121,123,43,44,44,46,44,45,0,33,0,0,0,6,0,0,0,0,0,0
12.1682,,364,1.4065934065934067,-26.813186813186814,-13.802197802197803,88.57142857142857,-0.7472527472527473,2.637528259231349,2276,1552,2431,2929,2084,1479,-250,-350,0,0,-800,0,59,-224,-30,0,-111,-51,121,124,122,124,121,123,43,44,44,46,44,45,1,48,0,0,0,5,0,0,0,0,0,0
12.2016,,365,1.4065934065934067,-27.86813186813187,-13.802197802197803,88.57142857142857,-0.6593406593406593,2.637528259231349,2272,1541,2431,2929,2069,1479,-150,-300,0,0,-400,0,-48,-225,-30,0,-47,-51,121,123,122,124,121,123,43,44,44,46,44,45,0,46,0,0,6,5,0,0,0,0,0,0
12.235,,366,1.4065934065934067,-28.483516483516482,-13.802197802197803,88.74725274725274,-0.6593406593406593,2.637528259231349,2269,1530,2431,2929,2062,1479,-100,-350,0,0,-250,0,-37,-224,-30,0,-97,-51,121,123,122,124,121,123,43,44,44,46,44,45,3,43,1,0,6,6,0,0,0,0,0,0
12.2684,,367,1.4065934065934067,-28.747252747252748,-13.714285714285714,88.74725274725274,-0.5714285714285714,2.637528259231349,2267,1519,2431,2930,2057,1479,-50,-350,0,0,-100,0,-27,-185,-30,27,-79,-51,121,123,122,124,121,123,43,44,44,46,44,45,1,22,1,0,9,7,0,0,0,0,0,0
12.3018,,368,1.7582417582417582,-28.747252747252748,-13.714285714285714,89.27472527472527,-0.5714285714285714,2.7128862094951014,2266,1509,2431,2931,2054,1479,-50,-300,0,50,-150,0,-23,-160,-27,0,-62,-51,121,123,122,124,121,123,43,44,44,46,44,45,0,25,2,0,7,5,0,0,0,0,0,0
12.3351,,369,2.021978021978022,-28.13186813186813,-13.714285714285714,90.32967032967034,-0.4835164835164835,2.7882441597588548,2266,1502,2430,2933,2052,1479,0,-200,0,0,-50,0,30,-139,-23,-81,-55,-48,121,123,122,124,121,123,43,44,44,46,44,45,0,22,0,1,5,4,0,0,0,0,0,0
12.3685,,370,2.021978021978022,-27.252747252747252,-13.714285714285714,91.64835164835165,-0.04395604395604396,3.541823662396383,2266,1497,2430,2937,2051,1479,0,-200,0,150,-100,0,34,-79,-23,90,-48,-41,121,124,122,124,121,123,43,44,44,46,44,45,3,11,0,1,4,3,0,0,0,0,0,0
12.4019,,371,1.8461538461538463,-24.87912087912088,-13.714285714285714,93.4065934065934,0.7472527472527473,5.0489826676714396,2266,1496,2430,2944,2051,1479,0,-100,0,200,0,0,34,-31,-23,126,-29,0,121,124,122,125,121,123,43,44,44,46,44,45,3,5,0,7,1,1,0,0,0,0,0,0
12.4353,,372,1.6703296703296704,-21.53846153846154,-13.802197802197803,95.42857142857143,1.4505494505494505,6.782215523737754,2266,1497,2430,2954,2051,1482,0,0,0,250,0,100,27,98,-23,163,47,133,121,124,122,124,121,123,43,44,44,46,44,45,0,8,0,6,4,9,0,0,0,0,0,0
12.4687,,373,1.6703296703296704,-17.846153846153847,-13.802197802197803,97.53846153846153,1.89010989010989,7.912584777694047,2266,1506,2430,2968,2053,1488,0,150,0,400,50,100,0,193,-27,106,78,119,121,124,122,124,121,123,43,44,44,46,44,45,0,14,0,10,8,29,0,0,0,0,0,0
12.5021,,374,2.10989010989011,-13.010989010989011,-13.802197802197803,99.64835164835165,1.978021978021978,8.364732479276563,2266,1523,2430,2984,2057,1505,0,450,0,450,150,400,0,281,-27,127,71,125,121,124,122,124,121,123,43,44,44,46,44,45,0,31,0,15,4,14,0,0,0,0,0,0
12.5355,,375,2.2857142857142856,-7.736263736263736,-13.802197802197803,102.10989010989012,2.4175824175824174,8.138658628485306,2266,1548,2430,3004,2061,1521,0,600,0,600,100,500,44,284,-27,160,51,150,121,123,122,124,121,123,43,44,44,46,44,45,4,39,0,11,3,5,0,0,0,0,0,0
12.5689,,376,2.3736263736263736,-4.043956043956044,-13.362637362637363,102.63736263736264,2.9450549450549453,7.837226827430293,2266,1579,2430,3022,2064,1531,0,850,0,550,100,300,44,366,-27,85,55,102,121,123,122,124,121,123,43,44,44,46,44,45,4,51,0,4,5,1,0,0,0,0,0,0
12.6023,,377,2.5494505494505493,-1.4945054945054945,-12.747252747252746,102.63736263736264,3.5604395604395602,7.761868877166542,2266,1619,2430,3034,2069,1535,0,1150,0,400,150,150,48,396,36,26,62,72,121,123,122,124,121,123,43,44,44,46,44,45,5,35,0,0,3,5,0,0,0,0,0,0
12.6357,,378,3.1648351648351647,0.0,-12.747252747252746,102.46153846153847,3.912087912087912,7.008289374529013,2266,1663,2433,3037,2073,1537,0,1300,0,200,100,100,55,395,60,97,95,58,121,124,122,124,121,123,43,44,44,46,44,45,6,11,1,7,3,4,0,0,0,0,0,0
12.6692,,379,3.5164835164835164,0.3516483516483517,-13.010989010989011,102.28571428571429,3.7362637362637363,4.596834966088922,2266,1707,2439,3040,2078,1538,0,1350,200,100,150,50,97,225,0,86,70,0,121,124,122,124,121,123,43,44,44,46,44,45,16,1,0,12,5,2,0,0,0,0,0,0
12.7026,,380,3.5164835164835164,-0.26373626373626374,-13.45054945054945,102.10989010989012,3.8241758241758244,1.8085908063300677,2268,1748,2443,3040,2082,1536,0,1300,200,0,100,0,-30,135,-41,86,48,-118,121,123,122,124,121,123,43,44,44,46,44,45,10,0,6,17,3,10,0,0,0,0,0,0
12.7361,,381,3.6043956043956045,-0.967032967032967,-15.384615384615385,101.93406593406593,3.4725274725274726,2.185380557648832,2271,1781,2444,3040,2084,1524,100,1000,0,0,100,-250,76,-59,-62,86,41,-270,121,123,121,124,120,123,43,44,44,46,44,45,10,24,9,17,2,39,0,0,0,0,0,0
12.7694,,382,3.956043956043956,-2.989010989010989,-18.54945054945055,101.93406593406593,3.3846153846153846,2.3360964581763377,2274,1796,2444,3040,2085,1505,50,700,0,0,50,-450,72,-61,-134,86,23,-140,121,123,121,124,120,123,43,44,44,46,44,45,6,56,29,18,1,15,0,0,0,0,0,0
12.8028,,383,4.043956043956044,-5.714285714285714,-22.153846153846153,101.93406593406593,3.2967032967032965,2.3360964581763377,2276,1799,2444,3040,2085,1493,50,200,0,0,0,-500,87,-143,-282,86,0,-94,120,122,121,123,120,122,43,44,44,46,44,45,9,49,120,17,0,2,0,0,0,0,0,0
12.8362,,384,4.043956043956044,-9.758241758241759,-26.46153846153846,101.93406593406593,3.120879120879121,2.3360964581763377,2278,1797,2435,3040,2086,1486,50,0,-150,0,50,-200,72,-274,-397,86,0,27,120,122,120,123,119,122,43,44,44,46,44,45,5,95,177,17,0,0,0,0,0,0,0,0
12.8696,,385,3.956043956043956,-15.032967032967033,-31.208791208791208,101.84615384615384,2.241758241758242,2.3360964581763377,2279,1787,2419,3040,2086,1482,50,-200,-500,0,0,-150,69,-388,-502,86,-27,-79,119,121,119,122,119,121,43,44,44,46,44,45,7,138,229,17,1,8,0,0,0,0,0,0
12.903,,386,3.868131868131868,-19.86813186813187,-35.86813186813187,101.23076923076923,2.065934065934066,2.3360964581763377,2279,1772,2395,3040,2086,1480,0,-400,-700,0,0,-50,65,-521,-507,86,-78,-72,119,121,119,121,118,120,43,44,44,46,44,45,10,223,268,17,9,9,0,0,0,0,0,0
12.9365,,387,3.868131868131868,-23.47252747252747,-40.79120879120879,100.08791208791209,2.241758241758242,2.3360964581763377,2280,1749,2364,3040,2085,1479,50,-650,-850,0,-50,-50,58,-538,-590,86,-65,-65,119,121,118,121,118,120,43,44,44,46,44,45,7,342,296,17,11,10,0,0,0,0,0,0
